review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment
13759313188,a*****p,5,2024-01-04 07:09,enak,baik,,Membantu?,1,0,"Roast medium jadi rasanya enak,andaikan gandang batu ada varian buah2annya pasti lbh keren ini, pengiriman cepaaat..terima kasih"
20776555051,b*****o,5,2024-12-06 09:00,lumayan,sangat baik,panjang,Membantu?,2,0,"Aromanya mantap, rasanya lumayan"
15638037840,khayyirahreview,5,2024-06-27 07:23,,,,Membantu?,1,0,Mantapsss kopi andalan
27549796863,a*****h,5,2025-01-10 16:50,,,,Membantu?,1,0,
16481237210,hengkihengki539,5,2024-09-07 17:21,mantab,sangat baik,,Membantu?,0,0,"Ini sudah pembelian yg kedua, sangat puas belanja di toko ini, kualitas baik dan kurirnya super cepat. 👍👍👍"
13611769983,i5kcm1qo6q,5,2023-12-19 22:33,mantap,good,,Membantu?,1,0,"Kopi langganan sejak tinggal di makassar, sampai sekarang sudah pindah di Rembang"
12817993122,i5kcm1qo6q,5,2023-10-10 08:57,"emang mantabb, langganan saat tinggal di makassar",,,Membantu?,0,0,
90757004700,ikhwanreire,5,2026-03-03 21:47 | Variasi: Giling Halus,,kualitas kopi ini sangat baik dan di rekomendasikan. bisa di lihat dari tampilan visual cremanya.,,Membantu?,0,0,
14056858871,i5kcm1qo6q,5,2024-01-31 20:44,,,,Membantu?,0,0,Mantab..kopi langganan
15434128778,illadjafar,5,2024-06-07 20:15,,,,Membantu?,0,0,"Pas banget, enak kopinya"
17162384624,8slngofkkv,5,2024-10-14 19:04,,,,Membantu?,0,0,Ok
17159784231,8slngofkkv,5,2024-10-14 16:00,,,,Membantu?,0,0,Ok belum dicoba
88229973374,store_skuy,5,2026-02-10 18:36 | Variasi: Giling Super Halus,,,,Membantu?,0,0,Tetap andalan kalo kopi toraja
82985437083,irzal_syam,5,2025-12-26 08:35 | Variasi: Biji Sangrai,enak lebih soft,sangat baik,,Membantu?,0,0,
36882470730,acho08,3,2025-04-12 07:29,B aja,,,Membantu?,0,0,
85693090203,aristyaindahastuti,5,2026-01-18 09:48 | Variasi: Giling Halus,,,,Membantu?,0,0,Wanginya semerbak seruangan
94636141507,a*****r,5,2026-04-04 16:12 | Variasi: Biji Sangrai,oke,oke,,Membantu?,0,0,
68916929323,desidesriani2,5,2025-08-20 10:24 | Variasi: Giling Halus,memiliki cita rasa yang aromatik,sangat baik,,Membantu?,1,0,Repeat order ke 3x 😊
15409160033,zulfikrikamaruddin,5,2024-06-05 19:40,,,,Membantu?,0,0,
15649880063,anekanelayanblk,5,2024-06-28 09:34,,,,Membantu?,0,0,
30465242680,utariputrirum,5,2025-02-08 20:09,,,,Membantu?,0,0,
21261135855,utariputrirum,5,2024-12-07 16:41,,,,Membantu?,0,0,
19524407281,r*****3,5,2024-11-22 17:49,,,,Membantu?,0,0,
22435408092,r*****3,5,2024-12-13 18:25,,,,Membantu?,0,0,
19677422125,lutfiatmansyah,5,2024-11-26 21:44,,,,Membantu?,0,0,
13659178240,anovp,5,2023-12-24 11:16,,,,Membantu?,0,0,
21347521993,amirthobantimurung,5,2024-12-09 18:10,,,,Membantu?,0,0,
22485005653,h*****o,5,2024-12-14 09:02,,,,Membantu?,0,0,
30473969688,lentera99,5,2025-02-08 21:26,,,,Membantu?,0,0,
15670671855,h*****9,5,2024-06-30 07:00,,,,Membantu?,0,0,
19380324423,muh_arfah79,5,2024-11-20 13:59,,,,Membantu?,0,0,
13473159224,andhy_richard,5,2023-12-08 19:14,,,,Membantu?,0,0,
12379582721,coklat201580049,5,2023-08-25 08:17,,,,Membantu?,0,0,
11600331645,nurrilham30,5,2023-05-28 09:28,,,,Membantu?,0,0,
10694711862,maulanaziyad,5,2023-02-04 05:22,,,,Membantu?,0,0,
10267151461,rheza8833,5,2022-12-10 07:17,,,,Membantu?,0,0,
10476488701,a*****q,5,2023-01-05 08:47,,,,Membantu?,0,0,
10961000968,nurrilham30,5,2023-03-09 21:03,,,,Membantu?,0,0,
9723992249,a*****r,5,2022-10-04 09:58,,,,Membantu?,0,0,
7386991136,fahrulbagenda17,5,2022-02-03 18:34,,,,Membantu?,0,0,
11069060385,aayusaodi,5,2023-03-23 22:34,,,,Membantu?,0,0,
11493061506,muhammadirvan_115,5,2023-05-13 23:29,,,,Membantu?,0,0,
31494302272,immario,5,2025-02-24 08:28,,,,Membantu?,0,0,
16939216543,rifai1903,5,2024-10-04 18:02,,,,Membantu?,0,0,
26946178904,r*****3,5,2025-01-08 23:45,,,,Membantu?,0,0,
14335813399,m*****a,5,2024-02-28 17:42,,,,Membantu?,0,0,
13903985809,firmansyah.idris,5,2024-01-17 10:30,,,,Membantu?,0,0,
16625247938,awalbahar,5,2024-09-18 14:02,,,,Membantu?,0,0,
25800602081,awalbahar,5,2025-01-03 23:49,,,,Membantu?,0,0,
17253943944,algofran,5,2024-10-19 12:05,,,,Membantu?,0,0,
13780305181,prasetyaindraabduh,5,2024-01-05 21:42,,,,Membantu?,0,0,
15227952973,andhy_richard,5,2024-05-18 12:28,,,,Membantu?,0,0,
15153433571,andhy_richard,5,2024-05-11 08:13,,,,Membantu?,0,0,
14249683024,andhy_richard,5,2024-02-20 15:05,,,,Membantu?,0,0,
14191039373,andhy_richard,5,2024-02-14 08:14,,,,Membantu?,0,0,
14287515372,ajt_olshop,5,2024-02-23 23:10,,,,Membantu?,0,0,
29763323092,t*****r,5,2025-01-31 21:24,,,,Membantu?,0,0,
31091129803,amirthobantimurung,5,2025-02-16 20:31,,,,Membantu?,0,0,
16335743391,bxri8ykh53,5,2024-08-29 09:50,,,,Membantu?,0,0,
