review_id,username,rating,date_variant,rasa,kualitas,kadaluarsa,likes,image_count,video_count,comment
40689756799,d*****e,5,2025-05-04 13:58 | Variasi: Giling Kasar,,,apr 2026,1,2,1,"Rasa kopi arabika yang mantap ,gilingan bubuk kopi disesuaikan dengan alat French press"
11740667991,r*****i,5,2023-06-14 12:55 | Variasi: Biji Sangrai,asam pahit,aroma enak,,2,1,0,Dapat bonus stiker dan gantungan kunci Toraja. Terimakasiih
78738995935,s*****i,5,2025-11-12 21:45 | Variasi: Biji Sangrai,,,,Membantu?,0,0,"Thank you for good services
Recommended"
11204654518,h88sh,5,2023-04-08 11:38 | Variasi: Biji Sangrai,excelent,,,Membantu?,0,0,
68655111106,srisamad,5,2025-08-18 09:40 | Variasi: Biji Sangrai,,,lama,Membantu?,2,1,"Rekomendiddd...Saya suka....Makasih banyak...
Kualitass & segarnya selalu dijaga ya..."
10892147225,nobert19,5,2023-03-02 07:24 | Variasi: Giling Halus,,,,Membantu?,0,0,
11937640875,f*****2,5,2023-07-09 06:23 | Variasi: Giling Sedang,,,,Membantu?,0,0,
11504168546,f*****2,5,2023-05-15 15:19 | Variasi: Giling Halus,,,,Membantu?,0,0,
17133008643,amlatu,5,2024-10-13 17:25 | Variasi: Giling Sedang,,,,Membantu?,0,0,
16045514481,aryandi_baso,5,2024-08-03 03:39 | Variasi: Giling Sedang,,,,Membantu?,0,0,
14481121980,andyekaputra,5,2024-03-11 16:45 | Variasi: Giling Sedang,,,,Membantu?,0,0,
14168185227,yone99,5,2024-02-11 06:18 | Variasi: Giling Halus,,,,Membantu?,0,0,
14168182187,yone99,5,2024-02-11 06:17 | Variasi: Giling Halus,,,,Membantu?,0,0,
10105440129,t*****s,5,2022-11-20 06:35 | Variasi: Biji Sangrai,,,,Membantu?,0,0,
15248788864,hibstore123,4,2024-05-20 15:32 | Variasi: Biji Sangrai,"dark coklat ,nutty , acidity low body medium",,,Membantu?,1,0,"enak untuk latte, dan minum santai."
32846375569,riswan_nas,5,2025-03-14 04:38 | Variasi: Biji Sangrai,,,,Membantu?,0,0,
39377700849,muhammadridwansaleh,5,2025-04-26 13:28 | Variasi: Giling Halus,,,,Membantu?,0,0,
95815194007,muhammadramliachie,5,2026-04-15 18:57 | Variasi: Biji Sangrai,,,,Membantu?,0,0,
76049598262,thekingofstress,5,2025-10-11 16:40 | Variasi: Giling Sedang,,,,Membantu?,0,0,
49833710986,i*****n,5,2025-06-18 15:16 | Variasi: Biji Sangrai,,,,Membantu?,0,0,
79189774469,mahadika_cokorda,5,2025-11-17 12:50 | Variasi: Giling Super Halus,,,,Membantu?,0,0,
75532164766,tavipsugianto,5,2025-10-06 18:20 | Variasi: Giling Sedang,,,,Membantu?,0,0,
57672946929,myusufpatappe,5,2025-07-08 07:12 | Variasi: Giling Halus,,,,Membantu?,0,0,
62675930661,aniatirsa,5,2025-07-23 15:15 | Variasi: Giling Super Halus,,,,Membantu?,0,0,
91491996459,bisnisberkahstore,5,2026-03-09 18:07 | Variasi: Giling Super Halus,,,,Membantu?,0,0,
90052953795,ochichiaaaa,5,2026-02-26 16:34 | Variasi: Giling Sedang,,,,Membantu?,0,0,
95210385032,elstore567,5,2026-04-09 15:29 | Variasi: Giling Super Halus,,,,Membantu?,0,0,
